revision_id,revision_timestamp,building_id,forward_patch,reverse_patch,user
73901,2023-07-01 19:20:28+02,77580,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73902,2023-07-01 19:20:29+02,75618,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73905,2023-07-01 19:20:32+02,75620,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73906,2023-07-01 19:20:33+02,75621,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73907,2023-07-01 19:20:35+02,78367,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73908,2023-07-01 19:20:36+02,78988,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73910,2023-07-01 19:20:37+02,77354,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73911,2023-07-01 19:20:38+02,77785,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73912,2023-07-01 19:20:39+02,78699,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73914,2023-07-01 19:20:40+02,79113,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73915,2023-07-01 19:20:40+02,78625,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73917,2023-07-01 19:20:42+02,78848,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73918,2023-07-01 19:20:42+02,77170,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73920,2023-07-01 19:20:44+02,81097,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73921,2023-07-01 19:20:44+02,79605,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73922,2023-07-01 19:20:45+02,80493,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73924,2023-07-01 19:20:46+02,81006,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73925,2023-07-01 19:20:47+02,80850,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73926,2023-07-01 19:20:48+02,79952,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73927,2023-07-01 19:20:48+02,80756,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73928,2023-07-01 19:20:49+02,79586,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73929,2023-07-01 19:20:50+02,80512,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73930,2023-07-01 19:20:51+02,79863,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73931,2023-07-01 19:20:52+02,80117,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73932,2023-07-01 19:20:52+02,79662,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73933,2023-07-01 19:20:53+02,80546,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73934,2023-07-01 19:20:54+02,79928,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73944,2023-07-01 19:21:02+02,80105,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73945,2023-07-01 19:21:04+02,78382,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73946,2023-07-01 19:21:05+02,80396,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73947,2023-07-01 19:21:05+02,77166,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73948,2023-07-01 19:21:06+02,77261,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73949,2023-07-01 19:21:07+02,78515,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73957,2023-07-01 19:21:13+02,79563,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73961,2023-07-01 19:21:16+02,77597,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73963,2023-07-01 19:21:24+02,78435,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73964,2023-07-01 19:21:24+02,77873,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73965,2023-07-01 19:21:25+02,77090,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73967,2023-07-01 19:21:26+02,78677,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73968,2023-07-01 19:21:27+02,77727,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73970,2023-07-01 19:21:28+02,79117,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73971,2023-07-01 19:21:29+02,79111,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73974,2023-07-01 19:21:30+02,78665,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73978,2023-07-01 19:21:33+02,79085,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73982,2023-07-01 19:21:36+02,77594,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73983,2023-07-01 19:21:37+02,78967,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73984,2023-07-01 19:21:37+02,78983,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73985,2023-07-01 19:21:38+02,78655,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74005,2023-07-01 19:21:58+02,77825,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74009,2023-07-01 19:22:00+02,79126,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74010,2023-07-01 19:22:01+02,77942,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74012,2023-07-01 19:22:03+02,78899,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74018,2023-07-01 19:22:07+02,77970,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74019,2023-07-01 19:22:07+02,78594,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74020,2023-07-01 19:22:08+02,78723,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74022,2023-07-01 19:22:09+02,78824,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74026,2023-07-01 19:22:16+02,78887,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74028,2023-07-01 19:22:18+02,78992,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74030,2023-07-01 19:22:19+02,78995,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74040,2023-07-01 19:22:30+02,79130,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74042,2023-07-01 19:22:32+02,77711,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74049,2023-07-01 19:22:37+02,78722,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74050,2023-07-01 19:22:38+02,79135,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74056,2023-07-01 19:22:42+02,78254,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73936,2023-07-01 19:20:57+02,80109,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73938,2023-07-01 19:20:58+02,80868,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73940,2023-07-01 19:21:00+02,79525,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73941,2023-07-01 19:21:00+02,79784,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73950,2023-07-01 19:21:07+02,78335,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73959,2023-07-01 19:21:14+02,78106,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73972,2023-07-01 19:21:29+02,78082,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73973,2023-07-01 19:21:30+02,78775,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73976,2023-07-01 19:21:32+02,77465,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73979,2023-07-01 19:21:34+02,77428,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73987,2023-07-01 19:21:39+02,78477,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73990,2023-07-01 19:21:47+02,79226,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73992,2023-07-01 19:21:50+02,77451,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73997,2023-07-01 19:21:53+02,77498,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73998,2023-07-01 19:21:53+02,77599,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74000,2023-07-01 19:21:55+02,78372,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74007,2023-07-01 19:21:59+02,77812,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74008,2023-07-01 19:22:00+02,77877,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74014,2023-07-01 19:22:04+02,77286,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74016,2023-07-01 19:22:05+02,78357,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74021,2023-07-01 19:22:08+02,79203,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74047,2023-07-01 19:22:35+02,79042,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74052,2023-07-01 19:22:39+02,78447,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74054,2023-07-01 19:22:40+02,77953,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74062,2023-07-01 19:22:50+02,78230,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74065,2023-07-01 19:22:52+02,78518,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74066,2023-07-01 19:22:54+02,77848,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73939,2023-07-01 19:20:59+02,79536,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73952,2023-07-01 19:21:09+02,78506,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73954,2023-07-01 19:21:10+02,77604,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73958,2023-07-01 19:21:14+02,77226,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73962,2023-07-01 19:21:23+02,77983,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73980,2023-07-01 19:21:35+02,78101,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73942,2023-07-01 19:21:01+02,80948,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73943,2023-07-01 19:21:02+02,80911,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73956,2023-07-01 19:21:12+02,79495,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73966,2023-07-01 19:21:25+02,77070,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73977,2023-07-01 19:21:33+02,77996,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73995,2023-07-01 19:21:51+02,79187,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73996,2023-07-01 19:21:52+02,77192,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74006,2023-07-01 19:21:59+02,79109,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74011,2023-07-01 19:22:02+02,77209,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74023,2023-07-01 19:22:14+02,77581,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74024,2023-07-01 19:22:15+02,78706,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74025,2023-07-01 19:22:16+02,78752,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74035,2023-07-01 19:22:22+02,77937,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74036,2023-07-01 19:22:23+02,78758,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74037,2023-07-01 19:22:24+02,77804,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74043,2023-07-01 19:22:32+02,77533,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74044,2023-07-01 19:22:33+02,78586,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74045,2023-07-01 19:22:34+02,77549,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74053,2023-07-01 19:22:40+02,77296,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73955,2023-07-01 19:21:11+02,79114,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73960,2023-07-01 19:21:15+02,78816,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73981,2023-07-01 19:21:35+02,77087,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73989,2023-07-01 19:21:40+02,77802,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73991,2023-07-01 19:21:49+02,78183,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73993,2023-07-01 19:21:50+02,78686,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73994,2023-07-01 19:21:51+02,77959,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
73999,2023-07-01 19:21:54+02,78259,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74001,2023-07-01 19:21:55+02,77185,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74002,2023-07-01 19:21:56+02,78908,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74003,2023-07-01 19:21:57+02,78714,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74013,2023-07-01 19:22:03+02,78389,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74015,2023-07-01 19:22:04+02,78695,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74017,2023-07-01 19:22:06+02,77819,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74027,2023-07-01 19:22:17+02,77349,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74033,2023-07-01 19:22:20+02,78830,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74034,2023-07-01 19:22:21+02,78095,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74038,2023-07-01 19:22:24+02,77291,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74039,2023-07-01 19:22:25+02,77797,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74041,2023-07-01 19:22:31+02,78891,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74048,2023-07-01 19:22:36+02,78310,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74051,2023-07-01 19:22:38+02,79000,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74058,2023-07-01 19:22:46+02,77701,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74059,2023-07-01 19:22:47+02,77189,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74060,2023-07-01 19:22:48+02,78491,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74061,2023-07-01 19:22:49+02,77280,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74063,2023-07-01 19:22:51+02,78448,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74067,2023-07-01 19:27:59+02,78912,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74068,2023-07-01 19:28:03+02,77335,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74069,2023-07-01 19:28:04+02,79003,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74070,2023-07-01 19:28:05+02,78800,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74071,2023-07-01 19:28:05+02,79095,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74072,2023-07-01 19:28:06+02,78955,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74073,2023-07-01 19:28:06+02,77852,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74074,2023-07-01 19:28:07+02,78587,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74075,2023-07-01 19:28:08+02,78901,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74076,2023-07-01 19:28:08+02,77172,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74077,2023-07-01 19:28:09+02,78298,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74078,2023-07-01 19:28:09+02,78749,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74079,2023-07-01 19:28:10+02,77515,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74080,2023-07-01 19:28:11+02,78386,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74081,2023-07-01 19:28:11+02,77563,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74082,2023-07-01 19:28:12+02,78202,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74083,2023-07-01 19:28:12+02,77456,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74084,2023-07-01 19:28:13+02,78877,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74085,2023-07-01 19:28:13+02,77263,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74086,2023-07-01 19:28:14+02,78507,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74087,2023-07-01 19:28:14+02,78817,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74088,2023-07-01 19:28:15+02,78763,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74089,2023-07-01 19:28:16+02,79136,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74090,2023-07-01 19:28:16+02,77719,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74091,2023-07-01 19:28:17+02,78747,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74092,2023-07-01 19:28:17+02,77925,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74098,2023-07-01 19:28:21+02,78696,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74106,2023-07-01 19:28:28+02,98922,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74108,2023-07-01 19:28:29+02,98278,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74113,2023-07-01 19:28:33+02,79176,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74114,2023-07-01 19:28:33+02,77940,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74118,2023-07-01 19:28:35+02,98044,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74120,2023-07-01 19:28:37+02,78083,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74121,2023-07-01 19:28:38+02,79154,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74126,2023-07-01 19:28:42+02,77606,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74128,2023-07-01 19:28:43+02,78256,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74131,2023-07-01 19:28:45+02,77995,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74137,2023-07-01 19:28:50+02,77183,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74138,2023-07-01 19:28:50+02,78579,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74139,2023-07-01 19:28:51+02,77200,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74140,2023-07-01 19:28:52+02,77980,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74145,2023-07-01 19:28:55+02,78513,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74164,2023-07-01 19:29:09+02,77730,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74167,2023-07-01 19:29:10+02,77274,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74178,2023-07-01 19:29:16+02,97937,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74093,2023-07-01 19:28:18+02,78689,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74102,2023-07-01 19:28:24+02,97810,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74104,2023-07-01 19:28:26+02,98325,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74123,2023-07-01 19:28:40+02,77794,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74132,2023-07-01 19:28:46+02,77045,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74143,2023-07-01 19:28:54+02,77799,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74148,2023-07-01 19:28:57+02,78986,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74149,2023-07-01 19:28:58+02,78191,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74151,2023-07-01 19:28:59+02,78832,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74172,2023-07-01 19:29:13+02,79208,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74179,2023-07-01 19:29:17+02,78541,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74182,2023-07-01 19:29:20+02,99118,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74184,2023-07-01 19:29:21+02,98516,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74186,2023-07-01 19:29:22+02,98380,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74190,2023-07-01 19:29:26+02,98853,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74094,2023-07-01 19:28:18+02,77152,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74095,2023-07-01 19:28:19+02,77306,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74100,2023-07-01 19:28:23+02,98735,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74119,2023-07-01 19:28:36+02,97911,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
74129,2023-07-01 19:28:44+02,78401,"{""building_attachment_form"": ""freistehend""}","{""building_attachment_form"": null}",jugendstil_gesucht
